date,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT,PX_LAST,OPEN_INT
1992-12-15,105.5078125,3354.0,107.515625,11696.0,107.4375,27852.0,105.09375,28795.0,,
1992-12-16,105.671875,2941.0,107.734375,9285.0,107.75,25582.0,105.25,22089.0,,
1992-12-17,105.640625,2722.0,107.703125,7786.0,107.625,22181.0,105.28125,16499.0,,
1992-12-18,105.703125,2457.0,107.84375,7231.0,107.84375,16347.0,105.4375,10553.0,,
1992-12-21,105.828125,1008.0,107.953125,6078.0,108.25,12507.0,106.09375,6161.0,,
1992-12-22,105.15625,13549.0,107.140625,120909.0,107.3125,176190.0,105.375,292711.0,,
1992-12-23,105.1640625,13834.0,107.0,122151.0,107.0625,171247.0,105.21875,289215.0,,
1992-12-24,105.1953125,,107.0,,106.9375,171808.0,105.125,285695.0,,
1992-12-25,,13825.0,,122361.0,,171808.0,,285695.0,,
1992-12-28,105.203125,13785.0,106.890625,122867.0,106.6875,172020.0,104.6875,282048.0,,
1992-12-29,105.25,13469.0,106.984375,122273.0,106.96875,173011.0,105.03125,284592.0,,
1992-12-30,105.3828125,15090.0,107.140625,127582.0,107.0625,171673.0,104.78125,282787.0,,
1992-12-31,105.34375,15680.0,106.9375,128956.0,106.90625,174306.0,104.65625,282353.0,,
1993-01-04,105.5625,15549.0,107.578125,128138.0,107.65625,175798.0,105.53125,288120.0,,
1993-01-05,105.5390625,15294.0,107.59375,130998.0,107.5625,180503.0,105.53125,284818.0,,
1993-01-06,105.46875,15456.0,107.484375,131537.0,107.40625,183372.0,105.375,290387.0,,
1993-01-07,105.25,15376.0,106.96875,135194.0,106.5,186824.0,104.09375,289220.0,,
1993-01-08,105.5,15922.0,107.390625,138981.0,106.8125,182635.0,103.90625,285967.0,,
1993-01-11,105.59375,16877.0,107.671875,139008.0,107.125,182311.0,103.875,282495.0,,
1993-01-12,105.5703125,17128.0,107.59375,140676.0,107.03125,183071.0,103.65625,279041.0,,
1993-01-13,105.65625,16987.0,107.75,140752.0,107.1875,185025.0,104.125,283439.0,,
1993-01-14,105.7578125,17702.0,108.046875,140977.0,107.59375,184244.0,104.5625,294978.0,,
1993-01-15,105.9609375,17851.0,108.453125,137676.0,108.125,183361.0,105.46875,314466.0,,
1993-01-18,105.9609375,17820.0,108.46875,136912.0,108.0625,183758.0,105.40625,309259.0,,
1993-01-19,105.875,17589.0,108.40625,137998.0,108.21875,185136.0,105.90625,314861.0,,
1993-01-20,105.8046875,17655.0,108.234375,139472.0,108.0,182049.0,105.71875,314419.0,,
1993-01-21,105.90625,17830.0,108.390625,139052.0,108.125,187350.0,105.96875,307688.0,,
1993-01-22,106.0546875,17946.0,108.6875,139918.0,108.5,189802.0,106.09375,314136.0,,
1993-01-25,106.140625,17807.0,109.0,140845.0,109.0625,192216.0,107.21875,322411.0,,
1993-01-26,106.0625,17640.0,108.84375,140745.0,108.9375,181898.0,106.65625,322319.0,,
1993-01-27,106.15625,18579.0,109.109375,143740.0,109.15625,181703.0,106.78125,319760.0,,
1993-01-28,106.296875,18291.0,109.46875,141019.0,109.4375,186787.0,106.96875,324127.0,,
1993-01-29,106.296875,17889.0,109.671875,137789.0,109.78125,189046.0,107.1875,322547.0,,
1993-02-01,106.3359375,18029.0,109.734375,137601.0,110.0,187724.0,107.40625,314144.0,,
1993-02-02,106.203125,17942.0,109.453125,137327.0,109.53125,187361.0,106.9375,315085.0,,
1993-02-03,106.1796875,17794.0,109.390625,136922.0,109.59375,189619.0,107.25,316505.0,,
1993-02-04,106.328125,17966.0,109.6875,137533.0,110.0,191022.0,107.8125,313615.0,,
1993-02-05,106.5546875,17441.0,110.265625,137420.0,110.625,191498.0,108.34375,314898.0,,
1993-02-08,106.421875,17121.0,109.9375,135367.0,110.28125,190748.0,108.03125,309078.0,,
1993-02-09,106.3203125,16972.0,109.6875,138364.0,110.0,193058.0,107.90625,311260.0,,
1993-02-10,106.1875,16855.0,109.3125,137805.0,109.5,191226.0,107.09375,298814.0,,
1993-02-11,106.3359375,16830.0,109.5625,137621.0,109.875,184862.0,107.8125,297152.0,,
1993-02-12,106.3828125,,109.65625,,109.96875,,107.96875,,,
1993-02-15,,16433.0,,139052.0,,184572.0,,287663.0,,
1993-02-16,106.46875,15697.0,109.90625,139299.0,110.0625,184258.0,107.84375,290801.0,,
1993-02-17,106.6328125,14513.0,110.28125,136213.0,110.53125,184578.0,108.3125,296688.0,,
1993-02-18,106.875,14015.0,110.96875,135112.0,111.46875,185277.0,109.34375,311953.0,,
1993-02-19,106.8125,13010.0,110.953125,130917.0,111.53125,180350.0,109.5625,315265.0,,
1993-02-22,106.8203125,12206.0,111.0625,126813.0,112.03125,179657.0,110.3125,297840.0,,
1993-02-23,106.96875,10926.0,111.796875,117370.0,113.125,171609.0,111.71875,280076.0,,
1993-02-24,106.8984375,10775.0,111.421875,106549.0,112.53125,157235.0,111.09375,260369.0,,
1993-02-25,106.90625,9435.0,111.234375,101125.0,112.28125,152626.0,110.96875,232694.0,,
1993-02-26,107.0,9002.0,111.359375,96578.0,112.375,139682.0,110.875,222489.0,,
1993-03-01,107.1328125,8396.0,111.796875,84753.0,113.125,124396.0,111.875,186208.0,,
1993-03-02,107.125,7661.0,111.796875,72191.0,113.0625,102548.0,111.75,153794.0,,
1993-03-03,107.2265625,6964.0,112.203125,53352.0,113.65625,90428.0,112.65625,138269.0,,
1993-03-04,107.359375,6714.0,112.34375,41390.0,113.9375,76143.0,113.40625,130606.0,,
1993-03-05,107.0703125,6003.0,111.765625,34724.0,113.375,68811.0,112.875,106623.0,,
1993-03-08,106.953125,5613.0,111.65625,31620.0,113.5,61847.0,113.15625,96072.0,,
1993-03-09,106.8125,4478.0,111.34375,24041.0,113.0,41511.0,112.8125,78757.0,,
1993-03-10,106.78125,4107.0,111.203125,19442.0,112.6875,38238.0,112.40625,69685.0,,
1993-03-11,106.875,3784.0,111.328125,17670.0,112.6875,35655.0,112.46875,65256.0,,
1993-03-12,106.71875,3428.0,110.671875,16854.0,111.65625,34572.0,111.03125,47309.0,,
1993-03-15,106.671875,2843.0,110.53125,15707.0,111.3125,30259.0,110.46875,33926.0,,
1993-03-16,106.890625,2408.0,111.125,13999.0,112.15625,28284.0,111.03125,29420.0,,
1993-03-17,106.9921875,1303.0,111.390625,13096.0,112.4375,26138.0,111.09375,25838.0,,
1993-03-18,107.1171875,922.0,111.875,12600.0,113.0,14223.0,111.875,22565.0,,
1993-03-19,107.09375,611.0,111.640625,11675.0,112.875,11804.0,111.84375,15721.0,,
1993-03-22,107.125,493.0,111.640625,11136.0,112.6875,11348.0,111.71875,11194.0,,
1993-03-23,106.796875,19721.0,111.0,149874.0,111.875,184588.0,111.0,327630.0,,
1993-03-24,106.71875,19721.0,110.78125,148527.0,111.59375,188104.0,110.59375,326007.0,,
1993-03-25,106.7265625,19940.0,110.703125,148153.0,111.40625,193436.0,110.40625,320595.0,,
1993-03-26,106.53125,19644.0,110.171875,149272.0,110.65625,197132.0,109.125,318561.0,,
1993-03-29,106.6171875,19893.0,110.375,149406.0,110.9375,198197.0,109.65625,323801.0,,
1993-03-30,106.7265625,19637.0,110.65625,150172.0,111.25,200031.0,109.625,317804.0,,
1993-03-31,106.640625,19528.0,110.5625,150077.0,111.1875,203635.0,109.53125,311923.0,,
1993-04-01,106.65625,19398.0,110.578125,149252.0,111.125,206382.0,109.21875,318036.0,,
1993-04-02,106.6171875,19403.0,110.234375,155438.0,110.53125,212523.0,108.15625,332973.0,,
1993-04-05,106.671875,19386.0,110.5,154869.0,110.875,213192.0,108.53125,322567.0,,
1993-04-06,106.734375,19256.0,110.671875,154905.0,111.375,210993.0,109.375,322043.0,,
1993-04-07,106.734375,18145.0,110.75,154434.0,111.40625,201061.0,109.6875,315338.0,,
1993-04-08,106.9140625,,111.265625,,112.21875,,111.09375,,,
1993-04-09,,18079.0,,150418.0,,198797.0,,316106.0,,
1993-04-12,107.0,17990.0,111.46875,151763.0,112.4375,200584.0,111.84375,323855.0,,
1993-04-13,107.015625,18126.0,111.4375,153513.0,112.25,201126.0,111.90625,321333.0,,
1993-04-14,107.0859375,17049.0,111.578125,155159.0,112.53125,198055.0,112.28125,325156.0,,
1993-04-15,107.1015625,16366.0,111.640625,155978.0,112.71875,195332.0,112.65625,335563.0,,
1993-04-16,107.0859375,16396.0,111.578125,158457.0,112.625,195245.0,112.1875,347140.0,,
1993-04-19,107.1171875,15985.0,111.65625,157168.0,112.78125,196949.0,112.46875,337612.0,,
1993-04-20,107.125,16035.0,111.6875,157973.0,112.78125,198367.0,112.21875,336398.0,,
1993-04-21,107.1796875,15987.0,111.828125,158296.0,112.90625,200209.0,112.21875,340200.0,,
1993-04-22,107.234375,15946.0,111.96875,159443.0,113.125,203596.0,112.34375,345322.0,,
1993-04-23,107.1953125,15934.0,111.8125,161693.0,112.84375,204675.0,111.71875,346434.0,,
1993-04-26,107.1640625,15582.0,111.6875,157729.0,112.5625,202682.0,111.34375,341728.0,,
1993-04-27,107.0,15946.0,111.3125,156701.0,112.0,205075.0,110.5625,334022.0,,
1993-04-28,107.015625,15981.0,111.296875,154761.0,111.96875,204566.0,110.5,327756.0,,
1993-04-29,107.15625,15106.0,111.640625,156969.0,112.375,205416.0,110.875,325114.0,,
1993-04-30,107.140625,15124.0,111.515625,159290.0,112.0,210716.0,110.15625,320630.0,,
1993-05-03,107.265625,15173.0,111.90625,160291.0,112.65625,212176.0,111.40625,320522.0,,
1993-05-04,107.28125,15170.0,112.0,158494.0,112.8125,210508.0,112.125,320857.0,,
1993-05-05,107.1875,15322.0,111.875,158641.0,112.8125,210388.0,112.0,320267.0,,
1993-05-06,107.2109375,15323.0,112.078125,160575.0,113.0,205687.0,112.1875,319882.0,,
1993-05-07,107.2265625,15230.0,112.046875,162246.0,112.8125,209898.0,111.53125,328052.0,,
1993-05-10,107.2578125,15189.0,112.140625,162050.0,113.0625,209116.0,112.21875,315800.0,,
1993-05-11,107.2265625,15454.0,112.140625,159726.0,113.09375,212824.0,112.03125,310028.0,,
1993-05-12,107.1796875,15587.0,112.03125,159186.0,112.90625,213867.0,111.46875,315055.0,,
1993-05-13,107.046875,15495.0,111.71875,156462.0,112.40625,213844.0,110.4375,323845.0,,
1993-05-14,106.9296875,15086.0,111.53125,158252.0,112.34375,214424.0,110.5625,323560.0,,
1993-05-17,106.7578125,14903.0,111.140625,163952.0,111.9375,213721.0,110.3125,316288.0,,
1993-05-18,106.7421875,14577.0,111.015625,162115.0,111.5625,213213.0,109.65625,317359.0,,
1993-05-19,106.84375,14191.0,111.234375,162845.0,111.96875,213134.0,110.28125,319331.0,,
1993-05-20,106.828125,14428.0,111.28125,158438.0,112.09375,212542.0,110.28125,308058.0,,
1993-05-21,106.671875,14204.0,111.0,153040.0,111.71875,209096.0,109.75,328731.0,,
1993-05-24,106.5546875,13760.0,110.875,141023.0,111.71875,190958.0,110.28125,290632.0,,
1993-05-25,106.578125,13495.0,110.84375,127354.0,111.65625,187246.0,110.15625,260964.0,,
1993-05-26,106.6015625,13332.0,111.0,118420.0,112.0,173483.0,111.03125,241351.0,,
1993-05-27,106.5390625,12320.0,110.90625,106635.0,112.03125,158531.0,111.15625,225470.0,,
1993-05-28,106.484375,,110.796875,,111.71875,,110.4375,,,
1993-05-31,,12046.0,,96861.0,,155043.0,,216652.0,,
1993-06-01,106.671875,9905.0,111.265625,92949.0,112.53125,133446.0,112.0,193013.0,,
1993-06-02,106.625,8426.0,111.34375,73067.0,112.65625,111676.0,112.0,173551.0,,
1993-06-03,106.71875,7102.0,111.578125,66301.0,112.9375,92231.0,112.25,158403.0,,
1993-06-04,106.375,7070.0,110.921875,51207.0,112.25,75607.0,111.53125,135451.0,,
1993-06-07,106.4453125,7011.0,111.078125,43556.0,112.5,66841.0,111.96875,129739.0,,
1993-06-08,106.3671875,6614.0,110.9375,41432.0,112.25,65135.0,111.5,127142.0,,
1993-06-09,106.4375,6134.0,111.078125,35716.0,112.53125,51508.0,112.21875,106606.0,,
1993-06-10,106.4453125,5936.0,111.0625,31614.0,112.5,49513.0,112.1875,84735.0,,
1993-06-11,106.7265625,5882.0,111.671875,24604.0,113.28125,44920.0,113.25,81680.0,,
1993-06-14,106.765625,5543.0,111.734375,19101.0,113.3125,35031.0,113.125,70378.0,,
1993-06-15,106.828125,4635.0,111.84375,14211.0,113.4375,28413.0,112.96875,58718.0,,
1993-06-16,106.84375,3115.0,111.875,9831.0,113.5,26015.0,113.03125,48098.0,,
1993-06-17,106.8515625,2772.0,111.984375,9115.0,113.5625,22404.0,113.25,31080.0,,
1993-06-18,106.7109375,2576.0,111.796875,5922.0,113.375,20334.0,113.25,25483.0,,
1993-06-21,106.7421875,2019.0,111.9375,3795.0,113.625,16755.0,113.96875,13887.0,,
1993-06-22,106.25,11547.0,110.796875,146199.0,112.4375,203900.0,112.46875,295577.0,,
1993-06-23,106.1953125,11809.0,110.75,146030.0,112.4375,209003.0,112.59375,301301.0,,
1993-06-24,106.296875,11716.0,110.96875,143265.0,112.71875,209047.0,113.0,306609.0,,
1993-06-25,106.390625,11934.0,111.171875,144604.0,113.0,209972.0,113.5,309548.0,,
1993-06-28,106.4921875,12717.0,111.421875,146805.0,113.34375,209894.0,114.0,311125.0,,
1993-06-29,106.546875,13140.0,111.546875,145820.0,113.375,211089.0,114.0,310982.0,,
1993-06-30,106.5390625,12893.0,111.484375,145363.0,113.3125,213931.0,113.9375,300831.0,,
1993-07-01,106.6171875,13178.0,111.546875,146541.0,113.375,212778.0,113.90625,303893.0,,
1993-07-02,106.7578125,,111.828125,,113.65625,,114.15625,,,
1993-07-05,,13300.0,,151652.0,,212940.0,,308294.0,,
1993-07-06,106.625,13010.0,111.546875,149651.0,113.3125,213451.0,113.71875,318512.0,,
1993-07-07,106.6328125,13656.0,111.53125,151635.0,113.3125,215851.0,113.71875,327205.0,,
1993-07-08,106.671875,14072.0,111.671875,152342.0,113.5625,216779.0,114.09375,321756.0,,
1993-07-09,106.703125,14357.0,111.8125,152291.0,113.75,219523.0,114.46875,319809.0,,
1993-07-12,106.7265625,14000.0,111.859375,150878.0,113.875,218711.0,114.78125,320610.0,,
1993-07-13,106.6328125,14466.0,111.71875,151090.0,113.6875,219745.0,114.84375,321129.0,,
1993-07-14,106.734375,14457.0,111.96875,152169.0,114.0625,219213.0,115.71875,331785.0,,
1993-07-15,106.7109375,14534.0,111.921875,149909.0,114.09375,220105.0,115.6875,324265.0,,
1993-07-16,106.734375,14564.0,111.953125,151078.0,114.1875,221875.0,115.9375,330923.0,,
1993-07-19,106.7109375,14616.0,111.921875,150375.0,114.1875,219391.0,115.96875,334516.0,,
1993-07-20,106.546875,15167.0,111.59375,149315.0,113.8125,216728.0,115.8125,326840.0,,
1993-07-21,106.4375,15520.0,111.203125,146165.0,113.09375,221360.0,114.96875,332590.0,,
1993-07-22,106.2578125,16120.0,110.78125,146439.0,112.5,213314.0,114.375,325006.0,,
1993-07-23,106.2265625,16627.0,110.71875,148512.0,112.34375,216414.0,113.75,318836.0,,
1993-07-26,106.3125,16899.0,110.84375,148862.0,112.53125,213982.0,114.0625,305529.0,,
1993-07-27,106.2734375,17090.0,110.796875,148062.0,112.5,212681.0,114.0625,305621.0,,
1993-07-28,106.3359375,17228.0,110.9375,147707.0,112.71875,212878.0,114.34375,307305.0,,
1993-07-29,106.5625,17084.0,111.453125,143754.0,113.5,213901.0,115.59375,314298.0,,
1993-07-30,106.4921875,17001.0,111.328125,143284.0,113.28125,211348.0,115.5,311302.0,,
1993-08-02,106.421875,17290.0,111.125,143706.0,113.0,208472.0,115.40625,315769.0,,
1993-08-03,106.484375,17040.0,111.203125,145877.0,113.15625,208840.0,115.75,315771.0,,
1993-08-04,106.46875,16760.0,111.109375,149186.0,112.9375,206801.0,115.4375,310550.0,,
1993-08-05,106.5546875,16936.0,111.234375,147844.0,113.0625,206174.0,115.34375,307275.0,,
1993-08-06,106.65625,16899.0,111.390625,145418.0,113.15625,208957.0,115.28125,298819.0,,
1993-08-09,106.703125,16468.0,111.578125,146712.0,113.40625,209860.0,115.96875,305251.0,,
1993-08-10,106.640625,17132.0,111.46875,143324.0,113.34375,209481.0,116.09375,305673.0,,
1993-08-11,106.65625,16960.0,111.515625,142650.0,113.5,209536.0,116.25,314730.0,,
1993-08-12,106.71875,16826.0,111.53125,142180.0,113.4375,207531.0,115.96875,311529.0,,
1993-08-13,106.8515625,17769.0,111.8125,140723.0,113.875,203507.0,116.25,302925.0,,
1993-08-16,106.890625,18105.0,112.0,138785.0,114.125,203185.0,116.4375,303963.0,,
1993-08-17,106.8359375,18762.0,111.890625,139584.0,113.96875,197551.0,116.15625,306606.0,,
1993-08-18,106.890625,18885.0,112.03125,140400.0,114.09375,197748.0,116.3125,308948.0,,
1993-08-19,107.0,18533.0,112.375,135558.0,114.46875,196690.0,116.5625,312666.0,,
1993-08-20,106.9921875,19564.0,112.4375,132709.0,114.6875,182162.0,117.28125,355788.0,,
1993-08-23,106.96875,19229.0,112.40625,134546.0,114.625,165225.0,117.28125,268637.0,,
1993-08-24,107.1015625,18406.0,112.8125,128106.0,115.125,157133.0,117.96875,252799.0,,
1993-08-25,107.1875,18203.0,113.015625,124778.0,115.40625,156656.0,118.3125,229276.0,,
1993-08-26,107.25,17819.0,113.296875,114345.0,115.84375,146819.0,119.6875,217590.0,,
1993-08-27,107.1875,17224.0,113.15625,109561.0,115.53125,138677.0,119.3125,193548.0,,
1993-08-30,107.234375,16279.0,113.328125,100478.0,115.71875,128399.0,119.53125,171574.0,,
1993-08-31,107.1484375,14637.0,113.1875,85859.0,115.71875,122842.0,119.6875,146048.0,,
1993-09-01,107.15625,12122.0,113.203125,69948.0,115.5625,100785.0,119.53125,136782.0,,
1993-09-02,107.25,7317.0,113.390625,53452.0,115.9375,90783.0,120.25,130422.0,,
1993-09-03,107.4765625,,113.96875,,116.78125,,121.3125,,,
1993-09-06,,5840.0,,41874.0,,79598.0,,124235.0,,
1993-09-07,107.4921875,4983.0,114.234375,34148.0,117.1875,75298.0,122.0,114337.0,,
1993-09-08,107.359375,4784.0,114.03125,24278.0,117.0625,66594.0,121.84375,102025.0,,
1993-09-09,107.1796875,4100.0,113.4375,19562.0,116.21875,60334.0,120.4375,90347.0,,
1993-09-10,107.34375,4128.0,113.8125,16137.0,116.6875,54877.0,121.5,84428.0,,
1993-09-13,107.3125,4153.0,113.765625,12655.0,116.8125,42665.0,121.71875,81417.0,,
1993-09-14,107.140625,3604.0,113.265625,10597.0,116.0625,29724.0,120.375,70574.0,,
1993-09-15,107.171875,3191.0,113.375,7789.0,116.09375,25579.0,120.28125,64322.0,,
1993-09-16,107.1875,2613.0,113.390625,4675.0,116.3125,24230.0,120.46875,58909.0,,
1993-09-17,107.1875,,113.28125,,116.3125,,120.40625,,,
1993-09-20,107.1328125,1454.0,113.171875,2284.0,116.03125,13268.0,119.84375,46238.0,,
1993-09-21,107.171875,1189.0,113.25,1213.0,116.125,8195.0,119.65625,31202.0,,
1993-09-22,106.796875,26209.0,112.625,164157.0,114.875,214338.0,117.875,286224.0,,
1993-09-23,106.8125,26098.0,112.625,156716.0,115.03125,213616.0,118.09375,286628.0,,
1993-09-24,106.8203125,26332.0,112.671875,155880.0,115.15625,214867.0,118.375,290062.0,,
1993-09-27,107.0390625,26744.0,113.25,154844.0,116.09375,217158.0,119.75,294457.0,,
1993-09-28,107.046875,26679.0,113.328125,151393.0,116.125,214705.0,120.0,293161.0,,
1993-09-29,106.921875,26686.0,112.96875,150502.0,115.65625,213860.0,119.0625,288712.0,,
1993-09-30,106.84375,26825.0,112.75,148499.0,115.375,213874.0,118.53125,290201.0,,
1993-10-01,106.9375,28118.0,113.109375,147889.0,115.90625,215805.0,119.40625,296170.0,,
1993-10-04,106.9765625,28207.0,113.1875,146976.0,116.0,215697.0,119.40625,290652.0,,
1993-10-05,106.9375,28706.0,113.078125,148147.0,115.8125,218444.0,119.21875,291165.0,,
1993-10-06,106.96875,28835.0,113.171875,147612.0,115.84375,218873.0,119.28125,295680.0,,
1993-10-07,106.984375,28961.0,113.234375,145035.0,115.8125,218093.0,119.28125,293003.0,,
1993-10-08,107.109375,29139.0,113.640625,143286.0,116.5625,218754.0,120.65625,308507.0,,
1993-10-11,107.09375,29143.0,113.5,143735.0,116.5,218505.0,120.625,303306.0,,
1993-10-12,107.046875,29261.0,113.5,142562.0,116.4375,218196.0,120.5625,308521.0,,
1993-10-13,107.0390625,28946.0,113.453125,143970.0,116.34375,217628.0,120.375,303433.0,,
1993-10-14,107.09375,29385.0,113.671875,144341.0,116.6875,219400.0,121.21875,314788.0,,
1993-10-15,107.1171875,29356.0,113.796875,144699.0,116.90625,216700.0,121.9375,321588.0,,
1993-10-18,106.984375,29783.0,113.390625,147080.0,116.25,217791.0,120.90625,317884.0,,
1993-10-19,107.0,29745.0,113.40625,150573.0,116.28125,212768.0,121.0625,328052.0,,
1993-10-20,107.015625,29788.0,113.53125,152297.0,116.40625,216279.0,121.1875,322384.0,,
1993-10-21,106.921875,29520.0,113.140625,157025.0,115.71875,220297.0,119.84375,321678.0,,
1993-10-22,106.8515625,29543.0,112.859375,158863.0,115.3125,220891.0,118.9375,327151.0,,
1993-10-25,106.8203125,30290.0,112.71875,158514.0,114.9375,231508.0,118.59375,307898.0,,
1993-10-26,106.859375,29670.0,112.90625,159594.0,115.28125,227567.0,118.84375,301023.0,,
1993-10-27,106.7890625,29869.0,112.765625,158956.0,115.15625,228679.0,118.5,306110.0,,
1993-10-28,106.796875,29035.0,112.78125,157040.0,115.34375,225972.0,118.96875,306838.0,,
1993-10-29,106.765625,29229.0,112.671875,160605.0,115.09375,225955.0,118.75,299389.0,,
1993-11-01,106.5625,29252.0,112.140625,161066.0,114.34375,234256.0,117.59375,303096.0,,
1993-11-02,106.46875,29330.0,111.828125,161993.0,113.8125,244919.0,116.65625,310166.0,,
1993-11-03,106.5234375,28923.0,111.953125,160936.0,113.9375,249314.0,116.59375,306447.0,,
1993-11-04,106.5,28913.0,111.8125,163953.0,113.625,246259.0,115.84375,304468.0,,
1993-11-05,106.375,28651.0,111.46875,167658.0,113.1875,249902.0,115.40625,317617.0,,
1993-11-08,106.53125,28301.0,111.84375,165688.0,113.6875,242145.0,116.125,306316.0,,
1993-11-09,106.578125,27771.0,112.0,160119.0,113.875,237568.0,116.875,288991.0,,
1993-11-10,106.484375,27469.0,111.765625,160645.0,113.65625,229670.0,116.375,293075.0,,
1993-11-11,106.390625,27600.0,111.578125,161438.0,113.28125,229742.0,115.78125,286926.0,,
1993-11-12,106.59375,27711.0,112.03125,164552.0,114.03125,229054.0,117.0625,298526.0,,
1993-11-15,106.5859375,27718.0,112.03125,161041.0,114.0,232049.0,116.875,289443.0,,
1993-11-16,106.640625,27538.0,112.21875,154826.0,114.3125,228718.0,117.1875,275322.0,,
1993-11-17,106.640625,27600.0,112.1875,161438.0,114.3125,229742.0,116.9375,286926.0,,
1993-11-18,106.53125,27321.0,111.859375,150941.0,113.8125,217815.0,116.1875,278026.0,,
1993-11-19,106.4140625,25149.0,111.515625,158833.0,113.1875,219604.0,115.0,288762.0,,
1993-11-22,106.375,27577.0,111.34375,151392.0,112.8125,196230.0,114.625,247885.0,,
1993-11-23,106.53125,27742.0,111.65625,147374.0,113.375,183396.0,115.71875,243105.0,,
1993-11-24,106.5234375,,111.65625,,113.25,,115.34375,,,
1993-11-25,,25395.0,,141304.0,,172788.0,,219112.0,,
1993-11-26,106.640625,24136.0,111.96875,138698.0,113.6875,167778.0,116.03125,212052.0,,
1993-11-29,106.6015625,22988.0,111.921875,120687.0,113.71875,150566.0,116.1875,177334.0,,
1993-11-30,106.5078125,20835.0,111.640625,100976.0,113.34375,134666.0,115.5,135326.0,,
1993-12-01,106.5390625,20512.0,111.734375,75364.0,113.53125,117351.0,115.84375,108899.0,,
1993-12-02,106.5546875,18221.0,111.734375,63820.0,113.5625,110085.0,115.9375,90358.0,,
1993-12-03,106.5,17113.0,111.671875,58669.0,113.5,99242.0,116.21875,81993.0,,
1993-12-06,106.6640625,15326.0,112.109375,51753.0,114.21875,81094.0,117.46875,71321.0,,
1993-12-07,106.625,13562.0,112.046875,46726.0,114.25,76647.0,117.375,63147.0,,
1993-12-08,106.640625,12669.0,112.078125,38580.0,114.3125,49182.0,117.34375,62189.0,,
1993-12-09,106.6640625,12626.0,112.171875,32883.0,114.46875,43508.0,117.5625,58876.0,,
1993-12-10,106.5625,11992.0,111.90625,31745.0,114.03125,40752.0,116.75,52945.0,,
1993-12-13,106.578125,11840.0,111.8125,29326.0,113.78125,36825.0,116.34375,51874.0,,
1993-12-14,106.546875,11619.0,111.6875,28417.0,113.53125,33215.0,115.75,49297.0,,
1993-12-15,106.5859375,11421.0,111.703125,25182.0,113.5,30749.0,115.59375,45033.0,,
1993-12-16,106.59375,10866.0,111.65625,20997.0,113.53125,28266.0,115.59375,40738.0,,
1993-12-17,106.671875,10334.0,111.875,16695.0,113.78125,23319.0,116.0,32534.0,,
1993-12-20,106.640625,9615.0,111.703125,15409.0,113.65625,13417.0,115.71875,27152.0,,
1993-12-21,106.046875,20536.0,110.2421875,203148.0,112.4375,254154.0,114.4375,281488.0,,
1993-12-22,106.2109375,21775.0,111.0859375,198508.0,113.21875,247721.0,115.8125,283447.0,,
1993-12-23,106.234375,23325.0,111.125,194885.0,113.40625,248390.0,116.125,279702.0,,
1993-12-27,106.203125,23392.0,111.1171875,194171.0,113.40625,248063.0,116.09375,281043.0,,
1993-12-28,106.1875,22046.0,111.1171875,194443.0,113.4375,242363.0,116.09375,279576.0,,
1993-12-29,106.1640625,21679.0,111.078125,194250.0,113.28125,249260.0,115.71875,273380.0,,
1993-12-30,106.0546875,21878.0,110.296875,194601.0,112.78125,252158.0,114.59375,275054.0,,
1993-12-31,106.0546875,,110.28125,,112.65625,,114.5,,,
1994-01-03,105.953125,22710.0,110.5,201195.0,112.0625,261782.0,113.625,290063.0,,
1994-01-04,106.0078125,23317.0,110.703125,202984.0,112.375,261169.0,114.21875,301285.0,,
1994-01-05,105.984375,23581.0,110.640625,203269.0,112.21875,261041.0,113.8125,309637.0,,
1994-01-06,106.125,23796.0,110.9375,201882.0,112.65625,259999.0,114.53125,303850.0,,
1994-01-07,106.4609375,21979.0,111.84375,195911.0,113.8125,255091.0,116.09375,309612.0,,
1994-01-10,106.484375,22088.0,111.921875,190914.0,114.03125,250411.0,116.34375,307952.0,,
1994-01-11,106.5,22406.0,111.953125,191601.0,114.09375,250806.0,116.40625,312473.0,,
1994-01-12,106.5703125,22777.0,112.15625,194015.0,114.5,246544.0,117.25,325297.0,,
1994-01-13,106.3828125,22552.0,111.640625,194794.0,113.75,254539.0,115.96875,327027.0,,
1994-01-14,106.3203125,23209.0,111.40625,193786.0,113.34375,258573.0,115.4375,326978.0,,
1994-01-17,106.2890625,23300.0,111.359375,193581.0,113.21875,257362.0,115.28125,317352.0,,
1994-01-18,106.3984375,24094.0,111.65625,193324.0,113.65625,257367.0,115.96875,321987.0,,
1994-01-19,106.4140625,25279.0,111.6875,194309.0,113.65625,256795.0,115.875,316053.0,,
1994-01-20,106.546875,26485.0,111.984375,194697.0,114.0625,252846.0,116.46875,327357.0,,
1994-01-21,106.5,26607.0,111.90625,191051.0,113.9375,253553.0,116.21875,322280.0,,
1994-01-24,106.5,26799.0,111.875,190046.0,113.9375,244956.0,116.15625,318261.0,,
1994-01-25,106.46875,26945.0,111.765625,185414.0,113.71875,242954.0,115.6875,328676.0,,
1994-01-26,106.453125,26681.0,111.8125,181217.0,113.8125,237534.0,116.0,331592.0,,
1994-01-27,106.515625,27134.0,112.0,182971.0,114.15625,233435.0,116.78125,342104.0,,
